id,sentiment_negative,sentiment_neutral,sentiment_positive,topic_id,topic_probability,predicted_behavior,source,score,engagement,keyword_count
4102,0.011898012831807137,0.08611998707056046,0.9019820690155029,-1,0.0,purchase_intent,youtube,8,0,1
4106,0.2701033353805542,0.31508326530456543,0.414813369512558,0,1.0,purchase_intent,youtube,34,0,1
4111,0.0037220639642328024,0.018537601456046104,0.9777402877807617,-1,0.0,purchase_intent,youtube,2,1,1
4114,0.0029834946617484093,0.029273411259055138,0.9677430987358093,0,1.0,purchase_intent,youtube,3,0,1
4117,0.004854985047131777,0.02204541303217411,0.9730995893478394,-1,0.0,purchase_intent,youtube,1,0,1
4123,0.8407758474349976,0.14337153732776642,0.015852583572268486,9,0.5682085431961343,churn_risk,youtube,3,0,1
4125,0.005723361391574144,0.01596827432513237,0.978308379650116,-1,0.0,purchase_intent,youtube,3,0,1
4127,0.5770103335380554,0.3842688500881195,0.03872078284621239,0,1.0,passive_browsing,youtube,8,0,1
4140,0.003871126566082239,0.011225312948226929,0.9849035739898682,-1,0.0,purchase_intent,youtube,0,0,1
4141,0.012727166526019573,0.030092976987361908,0.9571797847747803,0,0.7807285569287856,purchase_intent,youtube,0,0,1
4148,0.2803525924682617,0.4273771345615387,0.29227033257484436,-1,0.0,passive_browsing,youtube,2,0,1
4150,0.002800694899633527,0.008608244359493256,0.9885910153388977,-1,0.0,purchase_intent,youtube,0,0,1
4156,0.9321926832199097,0.060977935791015625,0.006829413119703531,0,1.0,churn_risk,youtube,3,0,1
4164,0.005346179008483887,0.10413914173841476,0.8905146718025208,30,0.37653926718163067,purchase_intent,youtube,1,0,1
4184,0.0022979537025094032,0.010546108707785606,0.9871559143066406,0,0.6516485544453342,purchase_intent,youtube,9,0,1
4204,0.0042337048798799515,0.012370639480650425,0.9833956956863403,-1,0.0,purchase_intent,youtube,2,0,1
4223,0.0030842474661767483,0.14027130603790283,0.8566443920135498,0,0.6553860276778197,purchase_intent,youtube,1,0,1
4225,0.0030702007934451103,0.051839157938957214,0.9450907111167908,-1,0.0,purchase_intent,youtube,1,0,1
4239,0.0024247020483016968,0.008419080637395382,0.9891562461853027,-1,0.0,purchase_intent,youtube,0,0,1
4243,0.3813599944114685,0.46423816680908203,0.15440185368061066,2,1.0,passive_browsing,youtube,139,3,3
4245,0.4748222231864929,0.44661882519721985,0.0785590186715126,2,1.0,passive_browsing,youtube,51,4,3
4246,0.039591096341609955,0.1651039719581604,0.7953049540519714,18,0.6270144476072623,purchase_intent,youtube,20,1,1
4247,0.3648255169391632,0.5642987489700317,0.07087572664022446,2,1.0,passive_browsing,youtube,21,0,2
4248,0.0054738507606089115,0.025082791224122047,0.9694433808326721,2,1.0,purchase_intent,youtube,16,1,2
4251,0.005470636300742626,0.02946300245821476,0.9650663733482361,2,1.0,purchase_intent,youtube,1,0,1
4253,0.00480297626927495,0.021303709596395493,0.9738933444023132,2,1.0,purchase_intent,youtube,1,0,2
4256,0.005068004596978426,0.012399514205753803,0.9825325012207031,0,1.0,purchase_intent,youtube,0,0,2
4262,0.4368124306201935,0.3041468858718872,0.2590406835079193,0,0.6335261847371055,passive_browsing,youtube,0,0,1
4263,0.08990010619163513,0.22430472075939178,0.6857951879501343,-1,0.0,passive_browsing,youtube,0,0,2
4265,0.07191092520952225,0.292654812335968,0.6354342699050903,2,1.0,purchase_intent,youtube,3,0,3
4272,0.007289067842066288,0.02168232761323452,0.9710285663604736,2,1.0,purchase_intent,youtube,0,0,2
4274,0.009362810291349888,0.048305120319128036,0.9423320889472961,2,1.0,purchase_intent,youtube,1,0,1
4277,0.8820964694023132,0.10955946147441864,0.008344109170138836,2,1.0,churn_risk,youtube,6,1,5
4280,0.06895432621240616,0.2740834951400757,0.6569621562957764,2,1.0,passive_browsing,youtube,1,0,1
4283,0.7024771571159363,0.27729588747024536,0.020226893946528435,2,1.0,churn_risk,youtube,69,3,5
4286,0.011816793121397495,0.07618999481201172,0.911993145942688,2,1.0,purchase_intent,youtube,0,0,2
4288,0.22774992883205414,0.4508552849292755,0.32139477133750916,2,1.0,passive_browsing,youtube,0,0,2
4291,0.017862610518932343,0.15214379131793976,0.8299935460090637,2,1.0,purchase_intent,youtube,0,0,1
4293,0.7940575480461121,0.19132137298583984,0.014621091075241566,2,1.0,churn_risk,youtube,1,0,1
4294,0.19264012575149536,0.6159800291061401,0.19137993454933167,2,1.0,passive_browsing,youtube,0,0,1
4295,0.27529487013816833,0.35841816663742065,0.3662869334220886,2,1.0,passive_browsing,youtube,0,0,4
4296,0.14387616515159607,0.7268468141555786,0.1292770802974701,-1,0.0,passive_browsing,youtube,0,0,4
4300,0.010694477707147598,0.2174684852361679,0.7718371152877808,2,0.8919778878915084,purchase_intent,youtube,0,0,2
4302,0.10202919691801071,0.6422431468963623,0.2557276785373688,-1,0.0,passive_browsing,youtube,0,0,1
4303,0.6066480278968811,0.2336360365152359,0.15971599519252777,2,1.0,passive_browsing,youtube,0,2,2
4307,0.05243377387523651,0.6990119814872742,0.24855424463748932,-1,0.0,passive_browsing,youtube,0,0,2
4309,0.7599501609802246,0.22255317866802216,0.01749659702181816,2,1.0,churn_risk,youtube,0,0,2
4310,0.9450730085372925,0.049396004527807236,0.005531055852770805,2,0.8350593934893902,churn_risk,youtube,0,0,1
4311,0.8488596081733704,0.1403057873249054,0.010834649205207825,2,1.0,churn_risk,youtube,1,0,2
4314,0.8450303077697754,0.14689067006111145,0.00807909481227398,2,1.0,churn_risk,youtube,1,0,1
4315,0.5132061243057251,0.47270122170448303,0.014092563651502132,-1,0.0,passive_browsing,youtube,0,0,1
4316,0.4559023380279541,0.47477415204048157,0.06932354718446732,2,1.0,passive_browsing,youtube,0,0,1
4317,0.9094671010971069,0.08269801735877991,0.007834856398403645,2,0.9422692014373414,churn_risk,youtube,0,0,3
4318,0.19581763446331024,0.6781483292579651,0.12603402137756348,25,0.27213538350047123,passive_browsing,youtube,0,0,1
4320,0.7406719326972961,0.24940787255764008,0.009920235723257065,2,1.0,churn_risk,youtube,0,0,1
4321,0.09093871712684631,0.5434600114822388,0.36560124158859253,2,1.0,passive_browsing,youtube,0,0,2
4324,0.7562694549560547,0.2222730815410614,0.02145746722817421,2,1.0,churn_risk,youtube,0,0,1
4325,0.7663955688476562,0.21326960623264313,0.02033473737537861,2,1.0,churn_risk,youtube,0,0,4
4352,0.005426471587270498,0.057974494993686676,0.9365990161895752,2,1.0,purchase_intent,youtube,2,0,3
4354,0.01555399876087904,0.10404616594314575,0.8803998231887817,2,1.0,purchase_intent,youtube,1,0,3
4366,0.004435712471604347,0.013373898342251778,0.9821903705596924,0,0.21293990895426632,purchase_intent,youtube,2,0,3
4384,0.007124518975615501,0.017829567193984985,0.9750459790229797,0,0.6470282977205382,purchase_intent,youtube,1,0,3
4390,0.009450854733586311,0.030235424637794495,0.9603136777877808,0,0.6438556244400121,purchase_intent,youtube,0,0,2
4392,0.004271618090569973,0.00889582745730877,0.9868326187133789,0,1.0,purchase_intent,youtube,1,0,1
4398,0.004338310565799475,0.014744214713573456,0.9809174537658691,2,1.0,purchase_intent,youtube,0,0,4
4407,0.004225199576467276,0.012348255142569542,0.983426570892334,0,0.7042442083628835,purchase_intent,youtube,1,0,1
4411,0.04884292557835579,0.7120450139045715,0.2391120344400406,2,1.0,passive_browsing,youtube,0,0,3
4418,0.0025175849441438913,0.010221821255981922,0.9872605800628662,0,1.0,purchase_intent,youtube,2,0,1
4420,0.38445359468460083,0.489801287651062,0.12574513256549835,2,1.0,passive_browsing,youtube,1,0,5
4427,0.006189512554556131,0.5304774045944214,0.46333304047584534,-1,0.0,passive_browsing,youtube,4363,195,1
4429,0.11258741468191147,0.39372414350509644,0.4936884641647339,-1,0.0,passive_browsing,youtube,5153,38,2
4432,0.6102002859115601,0.3051081895828247,0.08469157665967941,18,0.7636308770023585,passive_browsing,youtube,5295,44,3
4433,0.28316161036491394,0.5375084280967712,0.1793300062417984,-1,0.0,passive_browsing,youtube,2381,40,1
4434,0.914397656917572,0.07573246955871582,0.009869962930679321,18,0.6012657744936581,churn_risk,youtube,2322,31,3
4435,0.7489496469497681,0.22993431985378265,0.021116141229867935,19,0.40156745395825416,churn_risk,youtube,62,4,1
4436,0.6886627674102783,0.2884688675403595,0.02286835014820099,18,0.8625728661638242,passive_browsing,youtube,2352,41,3
4437,0.10726946592330933,0.322162002325058,0.5705685019493103,3,0.7370761708189759,passive_browsing,youtube,2921,10,2
4441,0.8216449022293091,0.15913014113903046,0.019224997609853745,18,0.4524543284047314,churn_risk,youtube,86,1,2
4444,0.008266931399703026,0.24967239797115326,0.742060661315918,2,1.0,purchase_intent,youtube,1834,8,2
4447,0.8306499123573303,0.14209112524986267,0.02725890465080738,-1,0.0,churn_risk,youtube,23,0,1
4448,0.012555364519357681,0.20760995149612427,0.7798346281051636,-1,0.0,purchase_intent,youtube,1271,10,2
4452,0.035851288586854935,0.2817143499851227,0.6824343800544739,18,1.0,passive_browsing,youtube,422,11,3
4454,0.8967889547348022,0.09496109932661057,0.008249850943684578,-1,0.0,churn_risk,youtube,84,2,1
4457,0.008918746374547482,0.03767887130379677,0.9534023404121399,18,1.0,purchase_intent,youtube,698,17,2
4458,0.5132007598876953,0.40032702684402466,0.08647217601537704,18,0.9816553796499602,passive_browsing,youtube,521,35,5
4464,0.045066095888614655,0.29204174876213074,0.6628921031951904,18,1.0,passive_browsing,youtube,213,9,2
4465,0.005544398911297321,0.01751747354865074,0.9769381284713745,19,1.0,purchase_intent,youtube,29,0,1
4466,0.06967829912900925,0.35977426171302795,0.5705474019050598,-1,0.0,passive_browsing,youtube,74,1,1
4468,0.35699740052223206,0.3911018371582031,0.2519007623195648,19,0.3437141864731756,passive_browsing,youtube,20,1,1
4471,0.004889060277491808,0.15760812163352966,0.8375027775764465,19,0.9534846669358368,purchase_intent,youtube,7,0,1
4478,0.40290457010269165,0.365768700838089,0.23132671415805817,18,0.6870704768873083,churn_risk,youtube,296,8,3
4480,0.02107766643166542,0.2487209290266037,0.7302014231681824,-1,0.0,purchase_intent,youtube,377,8,2
4482,0.16634106636047363,0.38527077436447144,0.4483882188796997,18,0.9250462868460189,purchase_intent,youtube,321,16,6
4485,0.0774599090218544,0.23913505673408508,0.6834050416946411,-1,0.0,passive_browsing,youtube,430,13,1
4486,0.01295348908752203,0.039042938500642776,0.9480035901069641,18,0.7772586484635826,purchase_intent,youtube,381,29,3
4488,0.931760311126709,0.06089302524924278,0.007346650585532188,5,0.9100572236545109,churn_risk,youtube,74,0,1
4489,0.013456102460622787,0.05413302034139633,0.9324108958244324,5,0.9220325309285922,purchase_intent,youtube,505,14,3
4490,0.33417582511901855,0.3645336329936981,0.30129051208496094,-1,0.0,passive_browsing,youtube,114,3,1
4492,0.029320579022169113,0.5869396328926086,0.3837398290634155,18,0.8275708947574624,passive_browsing,youtube,169,6,2
4493,0.016447974368929863,0.23373180627822876,0.7498202323913574,18,1.0,purchase_intent,youtube,155,7,1
4501,0.0075006368570029736,0.031961362808942795,0.9605380296707153,-1,0.0,purchase_intent,youtube,273,24,4
4503,0.01562882773578167,0.03968336060643196,0.9446878433227539,-1,0.0,purchase_intent,youtube,15,0,4
4504,0.004328463226556778,0.028194405138492584,0.9674770832061768,18,1.0,purchase_intent,youtube,115,7,5
4508,0.14807626605033875,0.4494086503982544,0.40251511335372925,18,1.0,passive_browsing,youtube,81,1,1
4511,0.012163498438894749,0.13620534539222717,0.8516311645507812,18,1.0,purchase_intent,youtube,87,3,2
4515,0.026760036125779152,0.11600162833929062,0.8572383522987366,-1,0.0,purchase_intent,youtube,19,1,1
4516,0.04375040903687477,0.14048399031162262,0.8157655596733093,2,1.0,purchase_intent,youtube,14,0,3
4518,0.8688656091690063,0.1156182587146759,0.01551611814647913,18,1.0,churn_risk,youtube,80,1,1
4523,0.03641942888498306,0.4686187505722046,0.4949618875980377,35,1.0,passive_browsing,youtube,184,1,4
4524,0.013786477036774158,0.45854565501213074,0.5276679396629333,-1,0.0,passive_browsing,youtube,54,1,3
4527,0.01152002066373825,0.9334560036659241,0.0550239123404026,-1,0.0,passive_browsing,youtube,173,14,1
4529,0.21454477310180664,0.1556852161884308,0.629770040512085,0,1.0,passive_browsing,youtube,2297,102,3
4530,0.0038260286673903465,0.018232515081763268,0.9779415130615234,2,1.0,purchase_intent,youtube,333,10,2
4532,0.010273127816617489,0.20942361652851105,0.7803032398223877,-1,0.0,purchase_intent,youtube,40,1,1
4533,0.014257783070206642,0.040925588458776474,0.9448165893554688,0,0.6893968713333342,purchase_intent,youtube,499,7,3
4534,0.0038518793880939484,0.011050563305616379,0.9850975275039673,0,0.8366401122366035,purchase_intent,youtube,61,2,2
4536,0.4411410689353943,0.38687825202941895,0.17198070883750916,-1,0.0,passive_browsing,youtube,31,1,2
4537,0.017802270129323006,0.13455887138843536,0.8476388454437256,0,1.0,purchase_intent,youtube,81,1,2
4538,0.010709196329116821,0.06493742018938065,0.9243534207344055,0,1.0,purchase_intent,youtube,298,4,2
4539,0.052885934710502625,0.09852240979671478,0.848591685295105,0,0.741483284777785,purchase_intent,youtube,19,1,2
4541,0.008839956484735012,0.4298163950443268,0.5613437294960022,0,0.7265785142031882,passive_browsing,youtube,96,1,1
4543,0.007289648521691561,0.031005023047327995,0.9617052674293518,0,0.42902852313437334,purchase_intent,youtube,57,1,1
4545,0.0023845136165618896,0.010745407082140446,0.9868701100349426,-1,0.0,purchase_intent,youtube,12,2,2
4548,0.004950252361595631,0.011255349963903427,0.9837943911552429,0,1.0,purchase_intent,youtube,14,1,1
4549,0.2526248097419739,0.3432151973247528,0.4041600227355957,0,0.5313759601736766,passive_browsing,youtube,24,3,1
4550,0.0040728263556957245,0.01335939671844244,0.9825678467750549,0,1.0,purchase_intent,youtube,10,1,3
4551,0.013906348496675491,0.11930415034294128,0.8667894601821899,2,1.0,purchase_intent,youtube,40,1,5
4554,0.0074765984900295734,0.034916725009679794,0.9576067328453064,0,0.6854263750609808,purchase_intent,youtube,35,3,1
4561,0.004431805573403835,0.009349312633275986,0.9862188696861267,2,1.0,purchase_intent,youtube,1,1,3
4562,0.003554064081981778,0.011406449601054192,0.985039472579956,0,1.0,purchase_intent,youtube,7,1,1
4568,0.004712746478617191,0.016519246622920036,0.9787680506706238,2,1.0,purchase_intent,youtube,4,1,2
4571,0.010362448170781136,0.0638384222984314,0.9257991909980774,0,0.9782445739241646,purchase_intent,youtube,1,1,2
4573,0.0036617571022361517,0.013183859176933765,0.9831543564796448,0,0.23764871455852085,purchase_intent,youtube,1,1,2
4578,0.0033736894838511944,0.016362305730581284,0.9802639484405518,0,0.7328081891078752,purchase_intent,youtube,4,1,1
4580,0.0026341332122683525,0.03428215906023979,0.9630836844444275,0,0.5958655459104204,purchase_intent,youtube,19,2,3
4581,0.006832207553088665,0.05938426032662392,0.9337835311889648,-1,0.0,purchase_intent,youtube,0,1,1
4584,0.007102729752659798,0.010237517766654491,0.9826598167419434,0,0.6790815435247588,purchase_intent,youtube,3,1,1
4586,0.013090756721794605,0.06443706899881363,0.9224721789360046,0,0.2993350319503025,purchase_intent,youtube,16,2,2
4588,0.023524679243564606,0.30410751700401306,0.6723678708076477,0,0.35364701669023024,passive_browsing,youtube,3,2,2
4591,0.003077251138165593,0.012495244853198528,0.9844275116920471,0,1.0,purchase_intent,youtube,0,1,2
4592,0.02010943926870823,0.1148131787776947,0.8650773763656616,0,1.0,purchase_intent,youtube,3,1,3
4593,0.00276907323859632,0.047467779368162155,0.9497631192207336,2,1.0,purchase_intent,youtube,1,1,2
4594,0.0019755957182496786,0.016722964122891426,0.9813014268875122,0,0.960558121050322,purchase_intent,youtube,17,2,1
4596,0.003452288918197155,0.010467450134456158,0.9860802292823792,0,0.23891213149021487,purchase_intent,youtube,9,1,1
4600,0.003929378930479288,0.02070697955787182,0.9753636121749878,0,0.768623795242346,purchase_intent,youtube,44,2,1
4601,0.0047296686097979546,0.11124980449676514,0.8840205669403076,0,1.0,purchase_intent,youtube,69,2,5
4603,0.0029423246160149574,0.00819818302989006,0.9888595342636108,0,0.9875463931521602,purchase_intent,youtube,3,1,1
4607,0.0067424834705889225,0.11604166030883789,0.8772158622741699,0,1.0,purchase_intent,youtube,6,1,1
4611,0.0035180021077394485,0.0233608428388834,0.973121166229248,0,0.6979634184667037,purchase_intent,youtube,8,1,1
4612,0.0038836279418319464,0.009107250720262527,0.9870091080665588,-1,0.0,purchase_intent,youtube,1,1,1
4616,0.0033313592430204153,0.011202382855117321,0.9854662418365479,0,1.0,purchase_intent,youtube,1,1,2
4627,0.6652142405509949,0.2869057357311249,0.047880079597234726,2,1.0,passive_browsing,youtube,9605,8,1
4629,0.3958851099014282,0.466518372297287,0.1375965029001236,2,0.8086150937730489,passive_browsing,youtube,5721,73,1
4631,0.0031006713397800922,0.014110819436609745,0.9827885031700134,-1,0.0,purchase_intent,youtube,664,0,1
4632,0.03357543423771858,0.11111459881067276,0.8553099632263184,2,0.9920014235318778,purchase_intent,youtube,588,0,1
4633,0.14277514815330505,0.7091760039329529,0.14804889261722565,2,1.0,passive_browsing,youtube,1310,15,1
4636,0.5955955386161804,0.3644977807998657,0.03990667685866356,-1,0.0,passive_browsing,youtube,78,0,2
4638,0.088291235268116,0.7197950482368469,0.19191375374794006,2,1.0,passive_browsing,youtube,104,0,1
4639,0.03900015354156494,0.8195609450340271,0.14143884181976318,-1,0.0,passive_browsing,youtube,52,8,1
4643,0.3801753520965576,0.41756293177604675,0.20226168632507324,-1,0.0,passive_browsing,youtube,17,0,1
4647,0.413249671459198,0.4910907447338104,0.09565955400466919,-1,0.0,passive_browsing,youtube,43,0,1
4648,0.09334035217761993,0.2959723472595215,0.6106873750686646,2,1.0,passive_browsing,youtube,13,1,2
4651,0.8768600821495056,0.10390911251306534,0.019230924546718597,-1,0.0,churn_risk,youtube,265,13,2
4652,0.60223388671875,0.33405110239982605,0.06371503323316574,2,1.0,passive_browsing,youtube,39,2,1
4655,0.17027218639850616,0.14312855899333954,0.6865992546081543,-1,0.0,passive_browsing,youtube,38,1,1
4656,0.003863206133246422,0.014389955438673496,0.9817469120025635,2,1.0,purchase_intent,youtube,50,2,1
4658,0.7856048345565796,0.18887504935264587,0.02552020736038685,-1,0.0,churn_risk,youtube,45,5,1
4659,0.6816555261611938,0.2759188711643219,0.04242562875151634,2,1.0,passive_browsing,youtube,36,0,2
4660,0.8995020985603333,0.08877690136432648,0.011721027083694935,2,1.0,churn_risk,youtube,8,0,3
4661,0.7148396372795105,0.2701708674430847,0.014989501796662807,2,0.8473285323998251,churn_risk,youtube,7,0,2
4662,0.13207145035266876,0.49869051575660706,0.3692379891872406,2,1.0,passive_browsing,youtube,20,2,3
4664,0.7803715467453003,0.21151822805404663,0.008110251277685165,2,1.0,churn_risk,youtube,14,6,1
4665,0.6004437208175659,0.37985366582870483,0.019702713936567307,2,0.8664636778840645,passive_browsing,youtube,24,1,2
4666,0.6498134732246399,0.29921382665634155,0.05097268894314766,2,0.9778129011351818,passive_browsing,youtube,103,13,1
4667,0.4845994710922241,0.4570513963699341,0.058349087834358215,-1,0.0,passive_browsing,youtube,5,0,1
4668,0.8152483701705933,0.17202316224575043,0.012728468514978886,2,1.0,churn_risk,youtube,158,2,2
4672,0.7679229974746704,0.2175506204366684,0.014526431448757648,2,1.0,churn_risk,youtube,38,5,1
4674,0.008145171217620373,0.0236706230789423,0.9681841731071472,-1,0.0,purchase_intent,youtube,6,1,2
4675,0.7761026620864868,0.19113388657569885,0.03276341035962105,-1,0.0,churn_risk,youtube,2,0,1
4680,0.29227858781814575,0.6212285161018372,0.08649289608001709,2,1.0,passive_browsing,youtube,2,0,1
4682,0.07557794451713562,0.7861003279685974,0.13832171261310577,-1,0.0,passive_browsing,youtube,27,4,1
4685,0.10211744904518127,0.3336731791496277,0.5642093420028687,2,1.0,passive_browsing,youtube,1,0,2
4687,0.0612616129219532,0.5011746287345886,0.43756380677223206,31,1.0,passive_browsing,youtube,2,0,1
4689,0.14893320202827454,0.398724228143692,0.45234256982803345,2,0.84725206725745,passive_browsing,youtube,1,0,2
4690,0.9034823775291443,0.09056128561496735,0.005956282373517752,-1,0.0,churn_risk,youtube,6,1,1
4692,0.06287112832069397,0.7362151741981506,0.20091374218463898,2,1.0,passive_browsing,youtube,1,0,1
4693,0.8703423142433167,0.11924442648887634,0.01041322574019432,2,1.0,churn_risk,youtube,1,0,1
4698,0.023081595078110695,0.4768695533275604,0.5000488758087158,-1,0.0,passive_browsing,youtube,3,1,1
4701,0.8546242713928223,0.1349962204694748,0.010379580780863762,2,1.0,churn_risk,youtube,2,0,1
4702,0.7954067587852478,0.1934283822774887,0.011164885945618153,2,1.0,churn_risk,youtube,21,2,4
4703,0.5574221014976501,0.35225164890289307,0.09032619744539261,-1,0.0,passive_browsing,youtube,0,0,1
4707,0.039582084864377975,0.2697436213493347,0.6906743049621582,-1,0.0,passive_browsing,youtube,1,0,1
4712,0.7839301824569702,0.19934380054473877,0.01672600395977497,-1,0.0,churn_risk,youtube,43,7,1
4715,0.46210426092147827,0.3963905870914459,0.1415051966905594,2,1.0,passive_browsing,youtube,3,0,1
4719,0.7551780939102173,0.22905154526233673,0.01577039435505867,2,1.0,churn_risk,youtube,2,0,2
4720,0.010145331732928753,0.0413551926612854,0.9484994411468506,-1,0.0,purchase_intent,youtube,3,1,3
4722,0.3741729259490967,0.5353760123252869,0.09045111387968063,2,1.0,passive_browsing,youtube,3,0,1
4723,0.04012294486165047,0.47758615016937256,0.48229095339775085,2,1.0,passive_browsing,youtube,1,0,1
4725,0.00313997408375144,0.04825422540307045,0.9486057758331299,-1,0.0,purchase_intent,youtube,164,8,1
4726,0.6325802206993103,0.32019197940826416,0.04722791165113449,2,1.0,passive_browsing,youtube,160,4,3
4727,0.0058279684744775295,0.021734485402703285,0.9724375605583191,0,1.0,purchase_intent,youtube,37,0,2
4729,0.00835629552602768,0.041935086250305176,0.9497085809707642,2,1.0,purchase_intent,youtube,23,1,4
4731,0.017186157405376434,0.08007438480854034,0.9027394652366638,2,1.0,purchase_intent,youtube,14,0,4
4732,0.0050784628838300705,0.008927195332944393,0.9859943389892578,0,1.0,purchase_intent,youtube,19,0,3
4734,0.004953443072736263,0.0260128453373909,0.9690337181091309,2,1.0,purchase_intent,youtube,2,0,2
4735,0.02132941037416458,0.17129023373126984,0.8073803782463074,2,1.0,purchase_intent,youtube,1,0,3
4736,0.020810995250940323,0.13337118923664093,0.8458178043365479,2,1.0,purchase_intent,youtube,1,0,2
4737,0.00840778835117817,0.08748048543930054,0.9041117429733276,2,1.0,purchase_intent,youtube,3,0,2
4738,0.006456086877733469,0.040410470217466354,0.9531334042549133,2,1.0,purchase_intent,youtube,0,0,3
4739,0.004429913125932217,0.028116321191191673,0.9674537777900696,2,1.0,purchase_intent,youtube,1,0,3
4740,0.004014167003333569,0.009675811976194382,0.9863100051879883,0,1.0,purchase_intent,youtube,3,0,4
4742,0.017170922830700874,0.10328368097543716,0.8795453906059265,2,1.0,purchase_intent,youtube,0,0,4
4743,0.024393167346715927,0.10383075475692749,0.8717761039733887,2,1.0,purchase_intent,youtube,1,1,1
4744,0.2631880044937134,0.4047446846961975,0.3320673406124115,2,1.0,passive_browsing,youtube,3,0,1
4746,0.005134849809110165,0.04404133930802345,0.9508238434791565,2,1.0,purchase_intent,youtube,0,0,1
4747,0.0037556951865553856,0.014022629708051682,0.9822216629981995,-1,0.0,purchase_intent,youtube,15,2,3
4748,0.013190925121307373,0.11312510073184967,0.8736839890480042,2,1.0,purchase_intent,youtube,0,0,2
4752,0.003541928716003895,0.006472536828368902,0.9899855852127075,0,1.0,purchase_intent,youtube,1,0,1
4753,0.004621519707143307,0.01900956593453884,0.9763689041137695,0,0.873622521630678,purchase_intent,youtube,0,0,1
4755,0.04554537683725357,0.5686076879501343,0.38584694266319275,0,1.0,passive_browsing,youtube,0,0,1
4775,0.4437884986400604,0.44009625911712646,0.11611533164978027,2,1.0,passive_browsing,youtube,1,0,5
4780,0.9223873019218445,0.07144937664270401,0.006163279991596937,2,1.0,churn_risk,youtube,3,1,2
4782,0.903671383857727,0.08979810029268265,0.0065306187607347965,2,1.0,churn_risk,youtube,1,0,2
4785,0.8749942779541016,0.11671063303947449,0.00829500611871481,-1,0.0,churn_risk,youtube,2,1,9
4786,0.25195881724357605,0.5140359401702881,0.23400528728961945,2,1.0,passive_browsing,youtube,17,0,2
4793,0.004143925383687019,0.012419197708368301,0.9834368228912354,0,0.6779580766563331,purchase_intent,youtube,19,0,2
4794,0.3186044692993164,0.3428107500076294,0.3385847210884094,0,1.0,passive_browsing,youtube,19,0,2
4795,0.7031985521316528,0.2749617397785187,0.02183973416686058,2,1.0,churn_risk,youtube,17,3,5
4798,0.008749017491936684,0.03459371626377106,0.9566572904586792,0,1.0,purchase_intent,youtube,4,0,2
4801,0.15435071289539337,0.5196616053581238,0.32598766684532166,-1,0.0,passive_browsing,youtube,6,0,2
4802,0.819890558719635,0.16296233236789703,0.017147088423371315,2,1.0,churn_risk,youtube,15,0,2
4803,0.8747031688690186,0.11008596420288086,0.015210900455713272,2,1.0,churn_risk,youtube,47,2,2
4809,0.00391436368227005,0.023823047056794167,0.9722626209259033,0,1.0,purchase_intent,youtube,1,0,2
4813,0.011579016223549843,0.11356654763221741,0.8748543858528137,2,1.0,purchase_intent,youtube,0,0,2
4815,0.5414264798164368,0.4101375639438629,0.048435959964990616,2,1.0,passive_browsing,youtube,2,0,5
4823,0.005757121369242668,0.010378653183579445,0.9838641881942749,0,1.0,purchase_intent,youtube,0,0,4
4827,0.9344757795333862,0.06003396213054657,0.005490220617502928,43,1.0,churn_risk,youtube,2,0,2
4829,0.006193500477820635,0.010276307351887226,0.9835302233695984,2,1.0,purchase_intent,youtube,0,0,2
4831,0.5799119472503662,0.22743166983127594,0.19265636801719666,2,1.0,passive_browsing,youtube,0,0,2
4833,0.11134158074855804,0.21895340085029602,0.6697049736976624,2,1.0,purchase_intent,youtube,0,0,5
4835,0.022119274362921715,0.12950538098812103,0.8483753204345703,1,0.9931772793645989,purchase_intent,youtube,1,0,3
4840,0.009727141819894314,0.06899081915616989,0.9212819933891296,2,1.0,purchase_intent,youtube,0,0,1
4844,0.3572688400745392,0.6032084226608276,0.03952275589108467,2,1.0,passive_browsing,youtube,0,0,1
4847,0.7848550081253052,0.17423680424690247,0.04090816527605057,2,1.0,churn_risk,youtube,0,0,3
4848,0.8985503315925598,0.09131337702274323,0.010136280208826065,-1,0.0,churn_risk,youtube,0,0,3
4852,0.9131553173065186,0.08100363612174988,0.00584103399887681,2,1.0,churn_risk,youtube,0,0,1
4855,0.032762568444013596,0.21600297093391418,0.7512344121932983,-1,0.0,purchase_intent,youtube,0,0,3
4856,0.8924760222434998,0.09549040347337723,0.012033630162477493,2,0.9648743156199078,churn_risk,youtube,0,0,4
4857,0.5782010555267334,0.3557582497596741,0.06604070961475372,2,0.8708542231803524,passive_browsing,youtube,0,0,1
4858,0.7887566685676575,0.1883002668619156,0.02294306829571724,9,1.0,churn_risk,youtube,0,0,4
4860,0.8719373941421509,0.11746346950531006,0.010599127970635891,2,1.0,churn_risk,youtube,0,0,1
4862,0.5909286737442017,0.3356764018535614,0.07339487969875336,2,1.0,passive_browsing,youtube,0,0,1
4863,0.06617347151041031,0.33868828415870667,0.5951382517814636,2,1.0,passive_browsing,youtube,0,0,4
4873,0.036833085119724274,0.608315110206604,0.3548518121242523,2,1.0,passive_browsing,youtube,0,0,5
4874,0.6131817698478699,0.24664390087127686,0.14017429947853088,0,0.6614163248605542,passive_browsing,youtube,0,0,1
4876,0.9201236367225647,0.07453565299510956,0.005340677220374346,-1,0.0,churn_risk,youtube,0,0,2
